"MB_pct","ALB_pct","CKM_pct","HBB_pct","HBA1_pct","sample","blood_pct","muscle_pct","B_M_ratio"
27.430833612591,2.7430833612591,18.4006832773512,9.45062296725762,6.08684191111507,"S7D_T2",18.2805482396318,45.8315168899421,0.398864132809087
20.6466608514375,3.12042029622074,11.4943888509748,4.68423370102421,4.90042910260994,"S7E_T1",12.7050830998549,32.1410497024123,0.395291479820628
30.7066312868079,5.32121126026049,17.8518055182933,7.72433892618459,6.90422392908351,"S7E_T2",19.9497741155286,48.5584368051011,0.410840534171249
27.0854693024639,3.9213291378194,16.7161814277146,10.3288618011635,7.35754539260959,"S8D_T1",21.6077363315925,43.8016507301785,0.493308721735118
16.2648146949472,2.43357680826162,14.8718582727099,5.03922470397607,3.72001303350429,"S8D_T2",11.192814545742,31.136672967657,0.359473684210526
22.5946429343015,4.88962194750119,19.9468332154381,11.9680999292628,11.0854966896417,"S8E_T1",27.9432185664057,42.5414761497396,0.656846473029046
26.650429905672,5.41146133962499,17.3736390377434,9.92779373585337,11.1891117924577,"S8E_T2",26.528366867936,44.0240689434153,0.602587800369686
28.6960047246934,4.44850728264897,12.6563164942971,14.4106573944967,12.906936622897,"S9D_T1",31.7661013000427,41.3523212189905,0.768181818181818
21.8833714895994,4.85458700861227,11.4699050566176,18.7392089192546,18.2361429079995,"S9D_T2",41.8299388358664,33.353276546217,1.25414781297134
24.7560134286153,5.41177967974382,12.6370812734443,13.7741307274331,14.0763843797592,"S9E_T1",33.2622947869361,37.3930947020597,0.889530408006158
18.7158868478106,3.01131376981066,15.7045730779999,15.7236320259101,9.87253501748052,"S9E_T2",28.6074808132013,34.4204599258105,0.831118493909191
